Date,Departure,Destination,Airline,Price,Departure Time,Arrival Time,Stops,Duration,Flight Type
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,035",05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,035",05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,035",05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,040",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,040",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,065",06:05,13:40+1,2 stops,38h 35m,Economy Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines","₪4,065",06:05,13:40+1,2 stops,38h 35m,Economy Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,066",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,066",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,066",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,066",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,066",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,077",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,083",07:00,13:40+1,2 stops,37h 40m,Economy (partially refundable)
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,278",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,278",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,278",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,278",17:10,20:25+1,2 stops,34h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,278",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,"₪4,278",07:00,13:40+1,2 stops,37h 40m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,287",07:00,20:25+1,2 stops,44h 25m,Economy (partially refundable)
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,287",07:00,20:25+1,2 stops,44h 25m,Economy (partially refundable)
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,582",07:00,12:41+1,2 stops,36h 41m,Economy (partially refundable)
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,"₪4,624",14:30,18:50+1,1 stop,35h 20m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,"₪4,624",09:15,14:25+1,1 stop,36h 10m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,719",07:55,13:20+1,2 stops,36h 25m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,719",07:55,13:20+1,2 stops,36h 25m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,719",07:55,13:20+1,2 stops,36h 25m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,719",05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,719",05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,719",05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,892",21:25,22:00+1,1 stop,31h 35m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,907",10:30,11:20+1,1 stop,31h 50m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,907",21:00,22:00+1,1 stop,32h 00m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,907",15:20,18:10+1,1 stop,33h 50m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,907",07:20,11:20+1,1 stop,35h 00m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,907",17:55,22:00+1,1 stop,35h 05m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,"₪4,907",12:20,18:10+1,1 stop,36h 50m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,928",07:55,13:20+1,2 stops,36h 25m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,928",05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,950",05:15,13:20+1,2 stops,39h 05m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"Egypt Air, SWISS","₪4,989",11:15,13:05+1,2 stops,32h 50m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,"₪5,856",06:50,13:55+1,1 stop,38h 05m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,298",05:15,21:05,2 stops,22h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,298",05:15,23:05,2 stops,24h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,350",16:05,16:55+1,2 stops,31h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,350",16:05,18:10+1,2 stops,33h 05m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,350",16:05,21:05+1,2 stops,36h 00m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,350",16:05,23:05+1,2 stops,38h 00m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,380",16:05,10:50+1,1 stop,25h 45m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,21:05,2 stops,22h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,21:05,2 stops,22h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,21:05,2 stops,22h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,21:05,2 stops,22h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,23:05,2 stops,24h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,23:05,2 stops,24h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,23:05,2 stops,24h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,23:05,2 stops,24h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,482",05:15,23:05,2 stops,24h 50m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Air France,"₪6,503",16:05,13:00+1,1 stop,27h 55m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,521",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,521",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,521",16:05,19:30+1,2 stops,34h 25m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,529",16:05,15:50+1,2 stops,30h 45m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,529",16:05,19:30+1,2 stops,34h 25m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,544",05:15,19:35,2 stops,21h 20m,Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"Virgin Atlantic, KLM","₪6,633",06:50,23:05,1 stop,23h 15m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,739",05:15,19:35,2 stops,21h 20m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,739",05:15,19:35,2 stops,21h 20m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,KLM,"₪6,739",05:15,19:35,2 stops,21h 20m,Business
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,154",00:10,13:55,1 stop,20h 45m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,154",00:10,19:00,1 stop,25h 50m,Eco Special
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪7,174",05:15,19:30,1 stop,21h 15m,Refundable Delta One
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪7,184",06:50,21:05,1 stop,21h 15m,Refundable Delta One
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",23:45,13:55+1,1 stop,21h 10m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",00:10,19:00,2 stops,25h 50m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",23:45,19:00+1,2 stops,26h 15m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",12:40,08:15+1,1 stop,26h 35m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",09:55,08:15+1,1 stop,29h 20m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",12:40,13:55+1,1 stop,32h 15m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",09:55,13:55+1,1 stop,35h 00m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪7,441",07:50,21:45,1 stop,20h 55m,Refundable Main
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪7,672",06:50,19:35,1 stop,19h 45m,Refundable Main
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪7,698",11:05,23:41,1 stop,19h 36m,Refundable Main
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Delta,"₪7,698",11:05,08:26+1,1 stop,28h 21m,Refundable Main
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, Air Canada","₪8,854",06:05,20:27,2 stops,21h 22m,Economy Light
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada","₪8,901",05:20,20:27,2 stops,22h 07m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,222",06:30,18:10,1 stop,18h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,14:25,1 stop,14h 55m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,16:10,1 stop,16h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,17:10,1 stop,17h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,18:45,1 stop,19h 15m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,19:30,1 stop,20h 00m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,20:15,1 stop,20h 45m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,21:10,1 stop,21h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪9,326",06:30,22:10,1 stop,22h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪9,724",00:20,05:55,nonstop,12h 35m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪9,765",06:30,14:25,1 stop,14h 55m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪9,765",06:30,16:10,1 stop,16h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪9,765",06:30,17:10,1 stop,17h 40m,Basic Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Iberia","₪9,776",06:30,14:25,1 stop,14h 55m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Iberia","₪9,776",06:30,16:10,1 stop,16h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,881",05:30,15:05,1 stop,16h 35m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,881",05:30,18:55,1 stop,20h 25m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪9,956",06:30,18:10,1 stop,18h 40m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪9,956",06:30,18:10,1 stop,18h 40m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,14:25,1 stop,14h 55m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,16:10,1 stop,16h 40m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,17:10,1 stop,17h 40m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,18:45,1 stop,19h 15m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",06:30,18:45,1 stop,19h 15m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,19:30,1 stop,20h 00m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",06:30,19:30,1 stop,20h 00m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,20:15,1 stop,20h 45m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",06:30,20:15,1 stop,20h 45m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,21:10,1 stop,21h 40m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",06:30,21:10,1 stop,21h 40m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",06:30,22:10,1 stop,22h 40m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",06:30,22:10,1 stop,22h 40m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,093",05:30,15:05,1 stop,16h 35m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,093",05:30,18:55,1 stop,20h 25m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,16:10,2 stops,17h 40m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,17:10,2 stops,18h 40m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,18:45,2 stops,20h 15m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,18:45,2 stops,20h 15m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,19:30,2 stops,21h 00m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,19:30,2 stops,21h 00m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,19:30,2 stops,21h 00m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,19:30,2 stops,21h 00m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,187",06:30,19:50,2 stops,20h 20m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,625",18:25,19:00+2,2 stops,55h 35m,Eco Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,625",18:25,19:00+2,2 stops,55h 35m,Eco Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪3,625",11:50,19:00+2,2 stops,62h 10m,Eco Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,035",18:20,14:40+2,2 stops,51h 20m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,SWISS,"₪4,035",18:20,14:40+2,2 stops,51h 20m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,United Airlines,"₪4,343",07:00,13:40+2,2 stops,61h 40m,Economy (partially refundable)
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,947",17:10,13:20+2,2 stops,51h 10m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,947",17:10,13:20+2,2 stops,51h 10m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,947",17:10,13:20+2,2 stops,51h 10m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,975",16:45,13:20+2,2 stops,51h 35m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,975",16:45,13:20+2,2 stops,51h 35m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,975",07:55,13:20+2,2 stops,60h 25m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪4,975",07:55,13:20+2,2 stops,60h 25m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,"₪5,757",16:45,13:20+2,2 stops,51h 35m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,154",23:45,08:15+2,1 stop,39h 30m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",12:40,19:00+1,2 stops,37h 20m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",00:10,08:15+1,1 stop,39h 05m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,310",09:55,19:00+1,2 stops,40h 05m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",09:55,19:00+1,2 stops,40h 05m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",00:10,19:00+1,2 stops,49h 50m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",00:10,19:00+1,2 stops,49h 50m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",23:45,19:00+2,2 stops,50h 15m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",23:45,19:00+2,2 stops,50h 15m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",12:40,19:00+2,2 stops,61h 20m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Emirates,"₪7,419",12:40,19:00+2,2 stops,61h 20m,Eco Flex Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Iberia","₪9,854",16:25,11:25+1,1 stop,26h 00m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,970",18:25,15:05+1,1 stop,27h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪9,970",18:25,18:55+1,1 stop,31h 30m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",16:25,11:25+1,1 stop,26h 00m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",16:25,11:25+1,1 stop,26h 00m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",16:25,12:50+1,1 stop,27h 25m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",16:25,12:50+1,1 stop,27h 25m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",16:25,13:45+1,1 stop,28h 20m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",16:25,13:45+1,1 stop,28h 20m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",16:25,14:25+1,1 stop,29h 00m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",16:25,14:25+1,1 stop,29h 00m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,064",16:25,16:10+1,1 stop,30h 45m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Finnair","₪10,064",16:25,16:10+1,1 stop,30h 45m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,093",18:25,13:15+1,1 stop,25h 50m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,129",18:25,15:05+1,1 stop,27h 40m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,American Airlines,"₪10,129",18:25,18:55+1,1 stop,31h 30m,Main Cabin Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,161",16:25,11:25+1,1 stop,26h 00m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,166",18:25,13:15+1,1 stop,25h 50m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,176",16:25,12:50+1,1 stop,27h 25m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,176",16:25,13:45+1,1 stop,28h 20m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,British Airways,"₪10,176",16:25,14:25+1,1 stop,29h 00m,Economy Fully Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,20:15,2 stops,21h 45m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,20:15,2 stops,21h 45m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,20:15,2 stops,21h 45m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,20:15,2 stops,21h 45m,Flexible
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,21:10,2 stops,22h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,21:10,2 stops,22h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,21:10,2 stops,22h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,21:10,2 stops,22h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,21:10,2 stops,22h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,22:10,2 stops,23h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,22:10,2 stops,23h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,22:10,2 stops,23h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,22:10,2 stops,23h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,22:10,2 stops,23h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",05:30,22:10,2 stops,23h 40m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,185",18:25,12:50+1,2 stops,25h 25m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,209",05:30,21:15,2 stops,22h 45m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,209",05:30,21:15,2 stops,22h 45m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Iberia,"₪10,209",05:30,21:15,2 stops,22h 45m,Basic
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,"₪11,746",13:40,14:56+1,2 stops,32h 16m,Economy Choice Plus
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"Turkish Airlines, SWISS","₪12,098",21:00,14:40+1,2 stops,24h 40m,EcoFly
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,205",20:05,13:40+1,2 stops,24h 35m,Economy Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,205",11:35,13:40+1,2 stops,33h 05m,Economy Flex
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,"ITA Airways, SWISS","₪12,269",04:45,14:40,2 stops,16h 55m,Economy
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,369",01:00,13:40,2 stops,19h 40m,EcoFly
2023-12-30,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,"₪12,369",01:00,20:25,2 stops,26h 25m,EcoFly
